SPECIES CODE,SPECIES,COMMON NAME,YEAR,NO. SITES,COLLATED INDEX,YEAR RANK,TIME PERIOD,COUNTRY
94,"Lasiommata megera","Wall",1982,9,2.28,5,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1983,10,2.01,21,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1984,8,2.01,21,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1985,8,1.75,39,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1986,6,1.98,24,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1987,7,1.96,26,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1988,6,2.2,7,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1989,5,2.51,1,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1990,6,2.46,3,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1991,7,2.15,9,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1992,8,2.14,10,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1993,12,1.91,34,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1994,13,1.72,41,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1995,16,1.94,30,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1996,15,2.07,14,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1997,16,1.93,33,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1998,14,2.28,5,"1976-2020","Wales"
94,"Lasiommata megera","Wall",1999,15,2.18,8,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2000,16,2.14,10,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2001,16,1.94,30,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2002,23,1.79,36,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2003,26,1.95,28,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2004,27,2.06,15,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2005,28,2.03,19,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2006,29,2.04,17,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2007,36,1.7,42,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2008,34,1.63,43,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2009,44,2.02,20,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2010,46,2.06,15,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2011,42,1.84,35,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2012,39,1.76,38,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2013,45,2.41,4,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2014,55,1.94,30,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2015,52,1.78,37,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2016,54,1.47,45,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2017,57,1.74,40,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2018,58,1.96,26,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2019,59,1.95,28,"1976-2020","Wales"
94,"Lasiommata megera","Wall",2020,32,1.54,44,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1976,6,2.78,1,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1977,9,1.6,43,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1978,9,1.95,24,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1979,11,2.35,6,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1980,10,2.1,14,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1981,10,1.92,27,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1982,9,2.38,5,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1983,11,2,21,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1984,9,2.45,3,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1985,9,1.53,45,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1986,7,1.97,22,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1987,8,2.48,2,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1988,7,2.09,15,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1989,6,2.39,4,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1990,7,1.88,28,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1991,7,1.97,22,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1992,8,2.26,8,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1993,13,1.81,35,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1994,13,1.6,43,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1995,16,2.31,7,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1996,15,2.09,15,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1997,16,2.11,13,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1998,13,1.79,38,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",1999,14,1.83,33,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2000,16,1.68,39,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2001,16,1.84,32,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2002,23,1.85,31,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2003,26,2.07,19,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2004,29,2.12,12,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2005,32,1.95,24,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2006,33,2.14,10,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2007,47,1.87,29,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2008,43,1.67,40,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2009,61,1.87,29,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2010,61,2.13,11,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2011,52,2.08,17,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2012,57,1.67,40,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2013,65,2.08,17,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2014,70,1.94,26,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2015,71,1.83,33,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2016,74,1.66,42,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2017,76,1.8,36,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2018,78,2.23,9,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2019,75,2.06,20,"1976-2020","Wales"
68,"Lycaena phlaeas","Small Copper",2020,41,1.8,36,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1976,6,1.83,40,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1977,10,1.86,39,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1978,10,1.6,45,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1979,12,1.8,42,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1980,10,1.88,35,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1981,10,1.99,26,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1982,9,2.35,1,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1983,11,2.29,2,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1984,9,2.25,3,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1985,9,2.02,21,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1986,7,1.73,44,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1987,8,1.87,36,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1988,7,1.87,36,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1989,6,1.9,33,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1990,7,1.99,26,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1991,8,2.09,11,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1992,9,2.08,12,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1993,13,2.05,19,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1994,13,2.08,12,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1995,17,1.92,30,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1996,17,2.06,16,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1997,18,1.96,29,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1998,16,2.06,16,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",1999,17,2.16,5,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2000,17,2.21,4,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2001,20,2.16,5,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2002,25,2,25,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2003,28,2.03,20,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2004,29,2.06,16,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2005,35,2.08,12,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2006,38,2.14,7,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2007,71,1.91,31,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2008,56,2.01,22,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2009,77,1.99,26,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2010,71,1.87,36,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2011,64,1.9,33,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2012,70,2.12,9,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2013,87,2.01,22,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2014,89,2.13,8,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2015,87,2.11,10,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2016,84,1.78,43,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2017,88,1.83,40,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2018,91,1.91,31,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2019,89,2.08,12,"1976-2020","Wales"
75,"Maniola jurtina","Meadow Brown",2020,50,2.01,22,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1977,8,2.35,2,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1978,8,1.92,27,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1979,11,2.12,14,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1980,9,2.11,15,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1981,9,2.16,12,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1982,9,2.2,8,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1983,9,1.97,23,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1984,7,2.41,1,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1985,7,2.29,5,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1986,6,2.32,4,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1987,7,2.34,3,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1988,6,2.29,5,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1989,5,2.19,9,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1990,6,1.87,30,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1991,7,1.91,28,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1992,8,1.94,26,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1993,12,2.18,10,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1994,13,1.72,41,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1995,16,1.98,21,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1996,15,2.18,10,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1997,16,2.15,13,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1998,14,2.01,19,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",1999,15,1.95,25,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2000,14,2.01,19,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2001,16,1.74,39,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2002,23,1.8,37,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2003,24,1.97,23,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2004,27,1.98,21,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2005,31,1.83,36,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2006,33,2.04,17,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2007,37,1.87,30,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2008,36,1.64,43,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2009,45,1.87,30,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2010,44,1.89,29,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2011,38,1.8,37,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2012,40,1.72,41,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2013,48,1.73,40,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2014,59,2.21,7,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2015,57,2.11,15,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2016,60,2.02,18,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2017,66,1.64,43,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2018,68,1.85,33,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2019,66,1.84,35,"1976-2020","Wales"
88,"Ochlodes sylvanus","Large Skipper",2020,37,1.85,33,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1978,8,1.73,37,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1979,10,1.41,43,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1980,8,1.75,35,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1981,9,1.79,33,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1982,8,1.87,30,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1983,9,1.93,27,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1984,8,2,23,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1985,8,1.71,39,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1986,6,1.77,34,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1987,7,1.67,40,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1988,6,2.29,4,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1989,5,2.24,8,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1990,6,2.07,20,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1991,6,2.02,22,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1992,7,1.99,25,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1993,11,1.85,31,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1994,12,1.53,42,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1995,15,1.73,37,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1996,14,1.64,41,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1997,15,1.75,35,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1998,13,1.85,31,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",1999,14,1.88,28,"1976-2020","Wales"
93,"Pararge aegeria","Speckled Wood",2000,15,2,23,"1976-2020","Wales"
